Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;216;93302;63200;2022/000361;2022/000361;OBRAS DE REFORMA DE EDIFICIOS DISTRITO DE HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;150000,00;-28789,66;121210,34;121210,34;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;216;93302;63200;2022/000361;2022/010361;SALA DE EXPOSICIONES EL SILO. OBRAS DE ACONDICIONAMIENTO Y ADAPTACIÓN A NORMATIVA;216;HORTALEZA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;28789,66;28789,66;0,00;0,00;28789,66;28789,66;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/000583;OBRAS DE ACONDICIONAMIENTO Y MEJORA EDIFICIOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;4196,54;4196,54;4196,54;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/010583;CENTRO CULTURAL HORTALEZA. ACONDICIONAMIENTO GIMNASIO, INSTALACIONES Y OTRAS MEJORAS;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;89604,63;89604,63;0,00;0,00;89604,63;89604,63;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/020583;CENTRO DE MAYORES SAN BENITO. ACONDICIONAMIENTO GIMNASIO, INSTALACIONES Y OTRAS MEJORAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;83546,65;83546,65;0,00;0,00;83546,65;83546,65;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/030583;CENTRO DE MAYORES NUESTRA SEÑORA DEL CARMEN. OBRAS DE ADAPTACIÓN A NORMATIVA Y OTRAS MEJORAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;39990,52;39990,52;0,00;0,00;39990,52;39990,52;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/040583;CENTRO DE MAYORES PINAR DEL REY. CLIMATIZACIÓN CARPA, ADECUACIÓN INSTALACIONES Y OTRAS MEJORAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;126247,46;126247,46;0,00;0,00;126247,46;126247,46;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/050583;CENTRO DE SERVICIOS SOCIALES CONCEPCIÓN ARENAL. OBRAS DE ACONDICIONAMIENTO Y ADAPTACIÓN A NORMATIVA;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;91127,12;91127,12;0,00;0,00;91127,12;91127,12;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2022/000583;2022/060583;CENTRO CULTURAL CARRIL DEL CONDE. OBRAS DE REFORMA Y MEJORA;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;45287,08;45287,08;0,00;0,00;45287,08;45287,08;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;217;15322;61910;2020/000356;2020/000356;PASEO DE LAS MORERAS. MEJORA ACCESIBILIDAD;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;42560,85;42560,85;13457,76;0,00;29103,09;29103,09;22656,61;0,00;22656,61;
4;SC Y CE FINANC. CON RTG;001;217;15322;61910;2020/000356;2020/000356;PASEO DE LAS MORERAS. MEJORA ACCESIBILIDAD;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;20196,46;20196,46;20196,46;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;17102;61921;2022/000216;2022/000216;ZONAS VERDES POLÍGONO EL GATO. MEJORA Y ACONDICIONAMIENTO DE MEDIANAS Y ROTONDAS.;217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;500000,00;0,00;500000,00;218,70;0,00;499781,30;499781,30;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;17102;61921;2022/001372;2022/001372;ZONAS VERDES ENTRE C/ BULEVAR SUR Y TRANSVERSAL SEXTA. OBRAS ADECUACIÓN E INSTALACIÓN MOBILIARIO;217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;30342,00;30342,00;180,85;0,00;30161,15;30161,15;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;17102;61921;2022/001373;2022/001373;ZONA VERDE AV. DE ROSALES ENTRE C/ NÍQUEL Y MICA. OBRAS ADECUACIÓN E INSTALACIÓN MOBILIARIO;217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;30342,00;30342,00;116,36;0,00;30225,64;30225,64;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;17102;61921;2022/002025;2022/002025;PARQUE CANINO SOSTENIBLE EN EL DISTRITO DE VILLAVERDE. OBRAS DE ADAPTACIÓN (ID 20: 14162);217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;40000,00;0,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;31101;62599;2022/000138;2022/000138;SERVICIOS SALUBRIDAD PÚBLICA DISTRITO DE VILLAVERDE. MEDIDORES CO2 (DIOXIDO DE CARBONO);217;VILLAVERDE;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;3000,00;0,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;32301;63200;2022/000515;2022/000515;OBRAS CONSERVACIÓN Y MEJORA CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VILLAVERDE;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;735000,00;-734999,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;32301;63200;2022/001338;2022/001338;ESCUELA INFANTIL PARQUE DE INGENIEROS. OBRAS DE MEJORA Y ACONDICIONAMIENTO DE PATIOS;217;VILLAVERDE;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;115000,00;115000,00;8390,31;0,00;106609,69;106609,69;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;32301;63200;2022/001091;2022/001091;COLEGIO PÚBLICO AUSIAS MARCH. ADECUACIÓN DE VALLADO Y OTRAS OBRAS DE MEJORA EN LA SEGURIDAD;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;140000,00;140000,00;5210,15;0,00;134789,85;134789,85;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;32301;63200;2022/001092;2022/001092;COLEGIO PÚBLICO EL GRECO.ADECUACIÓN DE VALLADO Y OTRAS OBRAS DE MEJORA EN LA SEGURIDAD;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;150000,00;150000,00;648,21;0,00;149351,79;149351,79;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;32301;63200;2022/001093;2022/001093;COLEGIO PÚBLICO RAMÓN GÓMEZ DE LA SERNA.ADECUACIÓN DE VALLADO Y OTRAS DE ACONDICIONAMIENTO Y MEJORA;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;350000,00;350000,00;1020,85;0,00;348979,15;348979,15;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;32301;63200;2022/001094;2022/001094;COLEGIO PÚBLICO JUAN DE LA CIERVA. ACONDICIONAMIENTO ASEOS, AULAS, ZONAS DEPORTIVAS Y OTRAS;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;550000,00;550000,00;5872,41;0,00;544127,59;544127,59;0,00;0,00;0,00;
;;001;217;33401;62599;2022/001390;2022/001390;CENTROS CULTURALES DEL DISTRITO DE VILLAVERDE. OTRO MOBILIARIO Y ENSERES;217;VILLAVERDE;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;5000,00;5000,00;229,41;0,00;4770,59;4770,59;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;34201;60999;2021/000526;2021/000526;PISTA DE PUMPTRACK EN PARQUE LINEAL DEL MANZANARES. CONSTRUCCIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;235000,00;0,00;235000,00;3757,76;0,00;231242,24;231242,24;181977,97;0,00;181977,97;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;34201;60999;2022/001039;2022/001039;PISTAS DE PUMPTRACK INFANTIL, POLIVALENTE Y CALISTENIA EN PARQUE LINEAL DEL MANZANARES. CONSTRUCCIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;350000,00;350000,00;399,79;0,00;349600,21;349600,21;0,00;0,00;0,00;
;;001;217;34201;63200;2022/000205;2022/000205;DEPORTIVO BÁSICO EL ESPINILLO II. CONSTRUCCIÓN DE CUBIERTA EN PISTA POLIDEPORTIVA.;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;400000,00;0,00;400000,00;4,53;0,00;399995,47;399995,47;0,00;0,00;0,00;
;;001;217;34201;63200;2022/001245;2022/001245;DEPORTIVO BÁSICO MARCONI. OBRAS DE REMODELACIÓN Y MEJORA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;124000,00;124000,00;44,55;0,00;123955,45;123955,45;27427,16;0,00;27427,16;
;;001;217;34201;63200;2022/001305;2022/001305;DEPORTIVO BÁSICO NUEVA ESPERANZA. OBRAS DE MEJORA Y REMODELACIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;214961,00;214961,00;27890,29;0,00;187070,71;187070,71;8459,93;0,00;8459,93;
;;001;217;34201;63200;2022/001613;2022/001613;CENTRO DEPORTIVO BÁSICO PARQUE PLATA Y CASTAÑAR. INSTALACIÓN REJAS EN SALAS DEL AUDITORIO;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;7634,00;7634,00;7634,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;34201;63200;2022/001614;2022/001614;CENTRO DEPORTIVO BÁSICO SAN CRISTÓBAL DE LOS ÁNGELES III. OBRAS DE ADECUACIÓN VALLADO Y OTRAS;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;40000,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;34201;63200;2022/001095;2022/001095;DEPORTIVO BÁSICO DAVID DÍEZ DE LA CRUZ.VALLADO PERIMETRAL,IMPERMEABILIZACIÓN GRADAS Y OTRAS MEJORAS;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;217;34201;63200;2022/001096;2022/001096;DEPORTIVO BÁSICO EL CRUCE. RENOVACIÓN VALLADO PERIMETRAL Y OTRAS MEJORAS;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;180000,00;180000,00;2657,18;0,00;177342,82;177342,82;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;34201;63200;2022/002035;2022/002035;DEPORTIVO BÁSICO MARCONI. ADPTACIÓN ROCÓDROMO Y ACONDICIONAMIENTO EXTERIOR (ID 20:15847);217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;120000,00;0,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;217;92001;62599;2022/001069;2022/001069;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;9207,60;9207,60;5989,00;0,00;3218,60;3218,60;3218,60;0,00;3218,60;
;;001;217;93302;63200;2022/001296;2022/001296;CENTRO DE DÍA DE MAYORES MIGUEL DELIBES. OBRAS DE MEJORA Y REPARACIÓN;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;110000,00;110000,00;398,42;0,00;109601,58;109601,58;0,00;0,00;0,00;
;;001;217;93302;63200;2022/001492;2022/001492;CENTRO CULTURAL LOS ROSALES. OBRAS DE MEJORA Y REPARACIÓN;217;VILLAVERDE;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;195935,00;195935,00;875,03;0,00;195059,97;195059,97;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;217;93302;63200;2021/000593;2021/010593;CENTRO SOCIAL NAVAS DE TOLOSA. OBRAS DE ACONDICIONAMIENTO Y MEJORA DE LA ACCESIBILIDAD;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;15414,76;15414,76;0,00;0,00;15414,76;15414,76;359,85;0,00;359,85;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;93302;63200;2022/001347;2022/001347;CENTRO DE MAYORES Y SERVICIOS SOCIALES VILLALONSO. OBRAS DE REFORMA Y MEJORA;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;88000,00;88000,00;454,73;0,00;87545,27;87545,27;49347,85;0,00;0,00;
;;001;218;15322;61910;2022/001499;2022/001499;DIVERSAS CALLES DISTRITO VILLA DE VALLECAS. ACONDICIONAMIENTO PAVIMENTO DE ACERAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;120000,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/001207;2021/001207;RECINTO FERIAL SIERRA GORDA, DISTRITO VILLA DE VALLECAS. OBRAS DE REMODELACIÓN INTEGRAL;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;160000,00;-107682,01;52317,99;52317,99;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2022/000509;2022/000509;C/ MARTÍNEZ OLMEDILLA, DISTRITO VILLA DE VALLECAS. ACONDICIONAMIENTO PAVIMENTACIÓN;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;25000,00;0,00;25000,00;0,00;0,00;25000,00;25000,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2022/001026;2022/001026;DIVERSAS CALLES UVA DISTRITO VILLA DE VALLECAS. REMODELACIÓN PAVIMENTOS DE ACERAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;65045,00;65045,00;1393,47;0,00;63651,53;63651,53;63259,47;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15362;61910;2021/001207;2021/001207;RECINTO FERIAL SIERRA GORDA, DISTRITO VILLA DE VALLECAS. OBRAS DE REMODELACIÓN INTEGRAL;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;107682,01;107682,01;0,00;0,00;107682,01;107585,99;101174,80;0,00;101174,80;
;;001;218;17102;60999;2022/001413;2022/001413;ROTONDA CALLES REAL DE ARGANDA Y OTRAS. INSTALACIÓN MÁSTIL Y BANDERA;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;18150,00;18150,00;18150,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;17102;61921;2022/000519;2022/000519;ZONAS VERDES DE LA COLONIA VILDA, DISTRITO DE VILLA DE VALLECAS. REMODELACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;405000,00;-367340,00;37660,00;35929,70;0,00;1730,30;1730,30;0,00;0,00;0,00;
;;001;218;17102;61921;2022/001497;2022/001497;PARQUE URPISA. OBRAS DE REMODELACIÓN ZONAS AJARDINADAS;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0,00;135000,00;135000,00;135000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;17102;61921;2022/001498;2022/001498;ZONA VERDE C/ PEÑA CAVERO, 34. OBRAS DE REMODELACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;45000,00;45000,00;3647,40;0,00;41352,60;41352,60;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;17102;61921;2022/001076;2022/001076;ZONA VERDE INTERBLOQUES C/VILLAR DEL OLMO. REMODELACIÓN INTEGRAL;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;300000,00;300000,00;8227,28;0,00;291772,72;291772,72;0,00;0,00;0,00;
;;001;218;23103;62500;2021/000237;2021/000237;CENTRO SERVICIOS SOCIALES ENSANCHE, VILLA DE VALLECAS. MOBILIARIO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;52447,00;-10489,98;41957,02;0,00;0,00;41957,02;41957,02;0,00;0,00;0,00;
;;001;218;23103;62599;2021/000240;2021/000240;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES ENSANCHE, VILLA DE VALLECAS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;24162,00;24496,98;48658,98;5963,37;0,00;42695,61;42695,61;0,00;0,00;0,00;
;;001;218;23103;62901;2022/001257;2022/001257;CENTRO DE SERVICIOS SOCIALES ENSANCHE, VILLA DE VALLECAS. SEÑALÉTICA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;16850,00;16850,00;16850,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;23103;63200;2022/000532;2022/000532;CENTRO DE MAYORES SANTA EUGENIA. ADECUACIÓN INSTALACIONES DE CLIMATIZACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;300000,00;-17227,27;282772,73;12935,05;0,00;269837,68;269837,68;91169,92;0,00;20276,50;
;;001;218;23103;63200;2022/001249;2022/001249;CENTRO DE MAYORES VILLA DE VALLECAS. REFORMA SISTEMA EXTRACCIÓN COCINA, ILUMINACIÓN Y OTRAS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;17227,27;17227,27;17227,27;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;23106;62901;2022/001251;2022/001251;ESPACIO DE IGUALDAD MARÍA MOLINER. SEÑALÉTICA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;1300,00;1300,00;1300,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;31101;62599;2022/001502;2022/001502;EQUIPAMIENTO SERVICIOS SALUBRIDAD PÚBLICA DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0,00;400,00;400,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;32301;63200;2022/000070;2022/000070;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;410000,00;-354794,92;55205,08;55205,08;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;218;32301;63200;2022/000070;2022/010070;COLEGIO PÚBLICO JUAN GRIS. OBRAS DE SUSTITUCIÓN DE BAJANTE;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;14592,35;14592,35;0,00;0,00;14592,35;14592,35;0,00;0,00;0,00;
;;001;218;32301;63200;2022/000070;2022/020070;COLEGIO PÚBLICO FRANCISCO FATOU. REPARACIÓN DE CUBRICIÓN, MARQUESINAS, PATIO INFANTIL Y OTRAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;111057,27;111057,27;0,00;0,00;111057,27;111057,27;17004,95;0,00;17004,95;
;;001;218;32301;63200;2022/000070;2022/030070;COLEGIO PÚBLICO HONDURAS. OBRAS DE SUSTITUCIÓN DE BAJANTE;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;14402,29;14402,29;0,00;0,00;14402,29;14402,29;0,00;0,00;0,00;
;;001;218;32301;63200;2022/000070;2022/040070;COLEGIO PÚBLICO JUAN DE HERRERA. OBRAS DE CONSERVACIÓN INSTALACIÓN ELÉCTRICA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;33862,44;33862,44;0,00;0,00;33862,44;33862,44;30334,76;0,00;30334,76;
;;001;218;32301;63200;2022/000070;2022/050070;COLEGIO PÚBLICO CIUDAD DE VALENCIA. OBRAS DE CONSERVACIÓN INSTALACIÓN ELÉCTRICA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;38046,68;38046,68;0,00;0,00;38046,68;38046,68;23935,69;0,00;23935,69;
;;001;218;32301;63200;2022/000070;2022/060070;COLEGIO PÚBLICO JUAN GRIS. OBRAS DE CONSERVACIÓN DE LA CUBIERTA Y OTRAS MEJORAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;234777,27;234777,27;0,00;0,00;234777,27;234777,27;8122,14;0,00;8122,14;
;;001;218;32301;63200;2022/000070;2022/070070;COLEGIO PÚBLICO AGUSTÍN RODRÍGUEZ SAHAGÚN. ACONDICIONAMIENTO ZONA PERSONAL SERVICIOS INTERNOS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;3056,62;3056,62;0,00;0,00;3056,62;3056,62;1381,80;0,00;1381,80;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/000566;OBRAS DE ACONDICIONAMIENTO Y MEJORA COLEGIOS PÚBLICOS DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;4930,34;4930,34;4930,34;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/010566;COLEGIO PÚBLICO JUAN GRIS. OBRAS DE ADAPTACIÓN A NORMATIVA DE LAS PUERTAS DE CARRUAJE;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;30956,27;30956,27;0,00;0,00;30956,27;30956,27;5242,45;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/020566;COLEGIO PÚBLICO CIUDAD DE VALENCIA. OBRAS DE ACONDICIONAMIENTO ZONAS INTERIORES Y EXTERIORES;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;129544,80;129544,80;0,00;0,00;129544,80;129544,80;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/030566;COLEGIO PÚBLICO EL QUIJOTE. ACONDICIONAMIENTO ESPACIOS EXTERIORES Y ADAPTACIÓN A NORMATIVA INCENDIOS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;177448,77;177448,77;0,00;0,00;177448,77;177448,77;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/040566;COLEGIO PÚBLICO AGUSTÍN RODRIGUEZ SAHAGÚN. OBRAS DE ACONDICIONAMIENTO ESPACIOS EXTERIORES;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;81995,07;81995,07;0,00;0,00;81995,07;81995,07;22145,32;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2022/000566;2022/050566;COLEGIO PÚBLICO LOYOLA DE PALACIO. OBRAS DE ADECUACIÓN PUERTAS DE CARRUAJES Y CARPINTERÍAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;40951,68;40951,68;0,00;0,00;40951,68;40951,68;8000,69;0,00;8000,69;
