CeGe;Prog. Finan.;Objetivo;Indicador;DescripciÛn Indicador;Unidad de medida;Presupuestado
001219;33401;02;04;CURSOS ACTIV. SOCIOC. Y RECR. POR CENTRO CULTURAL MUNICIPAL SOCIOCULTURAL Y CENTRO CULTURAL TITANIO;N⁄MERO;35
001219;33401;02;05;HORAS DE CURSOS ACTIV. SOCIOCULTURALES Y RECREATIVAS;HORAS;10195
001219;33401;02;06;N⁄MERO TRIMESTRAL DE ASISTENTES CURSOS;MUJERES;1582
001219;33401;02;07;N⁄MERO TRIMESTRAL DE ASISTENTES CURSOS;HOMBRES;678
001219;33401;02;08;MEDIA TRIMESTRAL ASISTENTES CURSO DE ACTIV. SOCIOC. Y RECR;RATIO;22
001219;33401;02;09;MEDIA TRIMESTRAL ASISTENTES CURSO DE ACTIV. SOCIOC. Y RECR (MUJERES);RATIO;15
001219;33401;02;10;MEDIA TRIMESTRAL ASISTENTES CURSO DE ACTIV. SOCIOC. Y RECR (HOMBRES);RATIO;14
001219;33401;02;11;PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS;N⁄MERO;2514
001219;33401;03;01;FIESTAS POPULARES CELEBRADAS;N⁄MERO;2
001219;33401;03;02;ESTIMACION DE ASISTENTES;N⁄MERO;80000
001219;33401;03;03;EVENTOS POPULARES DE GRAN AUDIENCIA;N⁄MERO;3
001219;33401;03;04;ESTIMACI”N DE ASISTENTES;N⁄MERO;82000
001219;33401;03;05;CONCIERTOS DE GRAN AUDIENCIA AL AIRE LIBRE;N⁄MERO;6
001219;33401;03;06;ESTIMACI”N DE ASISTENTES;N⁄MERO;3000
001219;33401;03;07;CINE DE VERANO Y DE AUTOR;N⁄MERO;24
001219;33401;03;08;ESTIMACI”N DE ASISTENTES;N⁄MERO;8000
001219;33401;03;09;ACTUACIONES EN FIESTAS POPULARES Y OTROS EVENTOS AL AIRE LIBRE;N⁄MERO;66
001219;33401;03;10;MUJERES QUE ACTUAN;PORCENTAJE;50
001219;33401;03;11;HOMBRES QUE ACTUAN;PORCENTAJE;50
001219;33401;04;01;CAMPA—AS DE DIFUSI”N (SOPORTE PAPEL);N⁄MERO;40
001219;33401;04;02;CAMPA—AS DE DIFUSI”N  (SOPORTE BLOG Y TWITTER);N⁄MERO;450
001219;34101;01;01;ACTIV. NO COMPETITIVAS PARA LA PRO. DEPORTE;N⁄MERO;21
001219;34101;01;02;ACTIV.  COMPETITIVAS PARA LA PRO.  DEPORTE;N⁄MERO;12
001219;34101;01;03;PARTICIPANTES ACTIVIDADES PROMOCI”N DEPORTE;MUJERES;1600
001219;34101;01;04;PARTICIPANTES ACTIVIDADES PROMOCI”N DEPORTE;HOMBRES;2000
001219;34101;01;05;EQUIPOS FEMENINOS PARTICIPANTES;PORCENTAJE;12
001219;34201;01;11;SUPERFICIE DE ZONA VERDES Y PISTAS DEP. EN PISTAS BASICAS E.;M2;39237
001219;34201;01;10;SUPERFICIE DE ESPACIO LIBRE DE PARCELA EN PISTAS BASICAS E.;M2;1693
001219;34201;01;09;SUPERFICIE DE CONSTRUIDA EN EDIFICIOS EN PISTAS BASICAS E.;M2;558
001219;34201;01;08;TOTAL SUPERFICIE DE CDM;M2;135924
001219;34201;01;22;N⁄MERO DE ALQUILERES EN CDM;N⁄MERO;17000
001219;34201;01;21;N⁄MERO DE USOS EN CDM;N⁄MERO;150000
001219;34201;01;20;MEDIA SEMANAL DE HORAS APERTURA INS.BAS.ACC.CONTROLADO;N⁄MERO;70
001219;34201;01;19;MEDIA SEMANAL DE HORAS APERTURA EN CENTROS DEPORTIVOS;N⁄MERO;94
001219;34201;01;18;NIVEL OCUPACI”N UNID. DEPORTIV. DE LOS CENTROS DEPORTIVOS;PORCENTAJE;60
001219;34201;01;17;UNIDADES DEPORTIVAS TOTALES;N⁄MERO;85
001219;34201;01;16;UNIDADES DEPORT. INSTAL. DEPORT. B¡SICAS SIN CONTROL ACCESO;N⁄MERO;25
001219;34201;01;07;SUPERFICIE DE ZONA VERDES Y PISTAS DEPORTIVAS EN CDM;M2;81271
001219;34201;01;06;SUPERFICIE DE ESPACIO LIBRE DE PARCELA EN CDM;M2;40130
